scale,timestamp,add_ms,update_ms,delete_ms,add_cpu,update_cpu,delete_cpu,add_mem,update_mem,delete_mem
100,1764308069716,36.0000,23.0000,1.0000,97.00,96.90,96.90,67.55,64.52,64.67
100,1764308069823,36.0000,22.0000,1.0000,90.40,90.40,90.40,62.98,63.25,61.47
100,1764308069932,37.0000,29.0000,2.0000,79.50,77.60,77.60,60.95,76.91,77.86
100,1764308070056,37.0000,10.0000,1.0000,77.20,76.80,76.80,73.33,73.41,72.55
100,1764308070152,37.0000,5.0000,2.0000,76.80,76.80,70.30,70.13,70.53,67.56
100,1764308070239,36.0000,4.0000,1.0000,69.70,69.70,69.70,66.80,66.91,64.61
100,1764308070324,37.0000,29.0000,2.0000,78.50,78.50,78.50,64.00,62.03,60.31
100,1764308070439,36.0000,13.0000,1.0000,77.40,78.10,78.10,59.72,58.00,57.23
100,1764308070536,36.0000,0.0000,2.0000,78.10,76.90,69.90,72.25,73.38,70.03
100,1764308070625,38.0000,1.0000,2.0000,69.90,69.90,69.90,68.64,67.73,67.08
100,1764308070709,38.0000,27.0000,2.0000,91.50,91.50,91.50,56.53,74.34,73.67
100,1764308070817,36.0000,9.0000,1.0000,95.00,95.00,95.00,68.47,67.73,66.91
100,1764308070908,36.0000,4.0000,1.0000,95.00,95.00,77.20,62.92,61.97,63.03
100,1764308070992,36.0000,13.0000,1.0000,76.70,76.70,76.70,64.05,63.58,62.59
100,1764308071091,37.0000,16.0000,2.0000,75.00,75.00,75.00,62.53,59.42,59.63
100,1764308071192,37.0000,26.0000,2.0000,71.60,70.80,70.80,62.80,65.02,63.30
100,1764308071309,37.0000,24.0000,5.0000,77.30,80.30,80.30,57.86,54.06,69.30
100,1764308071424,38.0000,31.0000,2.0000,87.70,110.80,110.80,64.97,73.70,72.58
100,1764308071563,36.0000,28.0000,1.0000,106.90,101.90,101.90,69.52,69.36,69.59
100,1764308071679,36.0000,2.0000,0.0000,101.90,93.70,93.70,68.73,68.84,68.94
100,1764308071764,37.0000,13.0000,2.0000,93.70,93.70,90.70,67.23,68.31,63.28
